all, , , , , , , ,mods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , modpacks, , , , , , , , , , , , , , , resourcepacks, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
date, authors, total, , type, , , , loaders, , , , , , , , , , , categories, , , , , , , , , , , , , , , , , , , , required_environment, , , , loaders, , , , categories, , , , , , , , , , , features, , , , , , , , , , , , categories, , , , , , , , , , , resolutions, , , , , , , , 
date, authors, total, , mod, modpack, resourcepack, , fabric, forge, quilt, rift, modloader, bukkit, spigot, paper, purpur, sponge, , adventure, cursed, decoration, economy, equipment, food, game-mechanics, library, magic, management, minigame, mobs, optimization, social, storage, technology, transportation, utility, worldgen, , client, server, both, , fabric, forge, quilt, , adventure, challenging, combat, kitchen-sink, lightweight, magic, multiplayer, optimizations, quests, technology, , audio, blocks, core-shaders, entities, environment, equipment, fonts, gui, items, locale, models, , combat, cursed, decoration, modded, realistic, simplistic, themed, tweaks, utility, vanilla-like, , 8x-, 16x, 32x, 64x, 128x, 256x, 512x+, , 
2021-12-23, 3, 2, , 2, 0, 0, , 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, , 0, 0, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-12-24, 1, 8, , 8, 0, 0, , 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 1, 0, 5, 0, , 3, 0, 5, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-12-25, 2, 5, , 5, 0, 0, , 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, , 1, 1, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-12-26, 3, 5, , 5, 0, 0, , 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, , 1, 2, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-12-27, 3, 4, , 4, 0, 0, , 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, , 1, 1, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-12-28, 1, 4, , 4, 0, 0, , 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, , 1, 2, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-12-29, 3, 2, , 2, 0, 0, , 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, , 0, 0, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-12-30, 5, 9, , 9, 0, 0, , 7, 3, 2, 0, 0, 0, 0, 0, 0, 0, , 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, , 3, 2, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2021-12-31, 2, 7, , 7, 0, 0, , 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 1, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, , 2, 0, 4, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-01, 1, 9, , 9, 0, 0, , 7, 2, 2, 0, 0, 0, 0, 0, 0, 0, , 2, 3, 0, 0, 2, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, , 2, 0, 7, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-02, 2, 4, , 4, 0, 0, , 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, , 2, 1, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-03, 1, 2, , 2, 0, 0, , 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, , 0, 1, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-04, 3, 2, , 2, 0, 0, , 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, , 0, 0, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-05, 1, 3, , 3, 0, 0, , 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, , 1, 0, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-06, 3, 3, , 3, 0, 0, , 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, , 1, 0, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-07, 3, 8, , 8, 0, 0, , 7, 4, 4, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 2, , 1, 5, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-08, 2, 4, , 4, 0, 0, , 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, , 2, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, , 0, 2, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-09, 3, 11, , 11, 0, 0, , 9, 2, 1, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 1, , 4, 0, 7, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-10, 4, 5, , 5, 0, 0, , 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, , 2, 0, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-11, 5, 4, , 4, 0, 0, , 4, 0, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, , 1, 0, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-12, 1, 3, , 3, 0, 0, , 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, , 1, 0, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-13, 3, 5, , 5, 0, 0, , 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, , 0, 0, 5, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-14, 2, 5, , 5, 0, 0, , 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, , 3, 1, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-15, 2, 4, , 4, 0, 0, , 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, , 1, 3, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-16, 2, 5, , 5, 0, 0, , 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 3, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, , 2, 0, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-17, 0, 7, , 7, 0, 0, , 7, 0, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, , 3, 3, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-18, 3, 2, , 2, 0, 0, , 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, , 1, 1, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-19, 4, 6, , 6, 0, 0, , 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, , 2, 2, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-20, 1, 1, , 1, 0, 0, , 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, , 0, 0, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-21, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-22, 0, 5, , 5, 0, 0, , 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 3, 1, , 2, 1, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-23, 3, 12, , 12, 0, 0, , 11, 4, 4, 0, 0, 0, 0, 0, 0, 0, , 2, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0, 6, 0, , 3, 2, 6, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-24, 5, 6, , 6, 0, 0, , 5, 1, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, , 1, 2, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-25, 3, 5, , 5, 0, 0, , 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 0, , 0, 1, 4, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-26, 3, 5, , 5, 0, 0, , 4, 3, 2, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, , 3, 1, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-27, 2, 4, , 4, 0, 0, , 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, , 2, 0, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-28, 2, 4, , 4, 0, 0, , 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, , 0, 1, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-29, 1, 8, , 8, 0, 0, , 8, 0, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 1, , 3, 2, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-30, 2, 7, , 7, 0, 0, , 7, 1, 1, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 1, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 4, 2, , 1, 1, 5, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-01-31, 0, 2, , 2, 0, 0, , 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, , 1, 0, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-01, 0, 3, , 3, 0, 0, , 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, , 1, 0, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-02, 5, 9, , 9, 0, 0, , 8, 2, 1, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 4, 2, , 2, 4, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-03, 1, 4, , 4, 0, 0, , 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 1, , 1, 1, 2, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-04, 5, 5, , 5, 0, 0, , 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, , 2, 1, 1, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-05, 4, 5, , 5, 0, 0, , 5, 1, 2, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, , 1, 0, 4, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-06, 5, 7, , 7, 0, 0, , 5, 3, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, , 1, 0, 5, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-07, 4, 7, , 7, 0, 0, , 6, 2, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 1, 1, 0, 2, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, , 0, 2, 5, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-08, 1, 5, , 5, 0, 0, , 5, 1, 4, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, , 0, 2, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-09, 2, 4, , 4, 0, 0, , 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, , 1, 0, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-10, 2, 5, , 4, 1, 0, , 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, , 0, 0, 4, , 1, 0, 0, , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-11, 2, 5, , 5, 0, 0, , 4, 2, 1, 0, 2, 0, 0, 0, 0, 0, , 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, , 3, 0, 0, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-12, 2, 6, , 6, 0, 0, , 4, 3, 1, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, , 3, 0, 3, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-02-13, 4, 12, , 10, 2, 0, , 8, 2, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 1, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 6, 0, , 3, 1, 5, , 2, 0, 1, , 0, 0, 0, 0, 2, 0, 2, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
